    -0.167407    -0.164651     0.496740     4.926053     4.907843     4.046230
    -0.167407    -0.164651     0.500032     4.929409     4.911328     4.046230
    -0.167407    -0.164651     0.503324     4.932730     4.914779     4.046230
    -0.167407    -0.164651     0.506616     4.936017     4.918193     4.046230
    -0.167407    -0.164651     0.509908     4.939266     4.921569     4.046230
    -0.167407    -0.164651     0.513200     4.942477     4.924906     4.046230
    -0.167407    -0.164651     0.516492     4.945647     4.928201     4.046230
    -0.167407    -0.164651     0.519784     4.948776     4.931452     4.046230
    -0.167407    -0.164651     0.523076     4.951860     4.934658     4.046230
    -0.167407    -0.164651     0.526369     4.954899     4.937817     4.046230
    -0.167407    -0.164651     0.529661     4.957891     4.940927     4.046230
    -0.167407    -0.164651     0.532953     4.960833     4.943986     4.046230
    -0.167407    -0.164651     0.536245     4.963725     4.946994     4.046230
    -0.167407    -0.164651     0.539537     4.966564     4.949947     4.046230
    -0.167407    -0.155504     0.374932     4.768680     4.745621     4.046230
    -0.167407    -0.155504     0.378225     4.771656     4.748701     4.046230
    -0.167407    -0.155504     0.381517     4.774661     4.751812     4.046230
    -0.167407    -0.155504     0.384809     4.777693     4.754953     4.046230
    -0.167407    -0.155504     0.388101     4.780751     4.758122     4.046230
    -0.167407    -0.155504     0.391393     4.783834     4.761318     4.046230
    -0.167407    -0.155504     0.394685     4.786942     4.764540     4.046230
    -0.167407    -0.155504     0.397977     4.790071     4.767787     4.046230
    -0.167407    -0.155504     0.401269     4.793222     4.771057     4.046230
    -0.167407    -0.155504     0.404561     4.796393     4.774348     4.046230
    -0.167407    -0.155504     0.407853     4.799583     4.777660     4.046230
    -0.167407    -0.155504     0.411145     4.802790     4.780990     4.046230
    -0.167407    -0.155504     0.414438     4.806013     4.784338     4.046230
    -0.167407    -0.155504     0.417730     4.809250     4.787702     4.046230
    -0.167407    -0.155504     0.421022     4.812500     4.791080     4.046230
    -0.167407    -0.155504     0.424314     4.815762     4.794470     4.046230
